-1.0	1.9422430907547853e-16
-0.999453257340926	-0.000774894409468496
-0.9978136272187745	-0.003093099254202744
-0.9950829025450114	-0.006935211283670315
-0.9912640693269752	-0.012268998707169578
-0.9863613034027223	-0.01904956379762204
-0.9803799658748094	-0.027219574774637736
-0.9733265972480059	-0.03670957099653786
-0.9652089102773487	-0.04743834634590273
-0.9560357815343576	-0.05931341632753481
-0.9458172417006346	-0.07223157476523372
-0.9345644645994609	-0.08607954604092304
-0.9222897549773847	-0.10073473852695707
-0.9090065350491625	-0.11606610418608257
-0.8947293298207635	-0.13193510822745796
-0.8794737512064891	-0.14819681119512942
-0.8632564809575738	-0.1647010639234322
-0.8460952524209354	-0.1812938134324776
-0.82800883114802	-0.19781851508346296
-0.8090169943749473	-0.2141176432138487
-0.7891405093963936	-0.2300342890922033
-0.768401110856859	-0.24541383145785514
-0.7468214769841538	-0.26010566124763485
-0.724425204791089	-0.2739649384857473
-0.7012367842724887	-0.2868543558637936
-0.677281571625741	-0.2986458804186694
-0.6525857615241686	-0.30922244208546146
-0.6271763584735369	-0.31847953591951644
-0.6010811472830251	-0.3263267035980173
-0.5743286626829437	-0.33268885956242905
-0.5469481581224268	-0.33750742796064626
-0.5189695737812152	-0.3407412584706961
-0.4904235038305081	-0.3423672921755523
-0.46134116297868766	-0.3423809529038098
-0.4317543523384929	-0.3407962447958582
-0.40169542465296937	-0.3376455431891193
-0.37119724891822076	-0.33297907307614816
-0.340293174441643	-0.3268640771645943
-0.3090169943749473	-0.319383683704893
-0.27740290876184454	-0.3106354924643099
-0.245485487140799	-0.30072990520831927
-0.21329963074374683	-0.2897882344894867
-0.18088053433210977	-0.2779406311359342
-0.14826364771184175	-0.265323876296318
-0.11548463696958602	-0.2520790879954529
-0.08257934547233217	-0.23834939469646416
-0.04958375467322228	-0.22427762922742814
-0.016533944766358347	-0.21000409556013594
0.016533944766358447	-0.19566445834847643
0.04958375467322238	-0.18138780094173373
0.08257934547233249	-0.1672948919522991
0.11548463696958612	-0.15349669360875776
0.14826364771184208	-0.140093137345376
0.18088053433210985	-0.12717218368500888
0.21329963074374692	-0.1148091748012556
0.24548548714079932	-0.10306647953673882
0.27740290876184465	-0.0919934224327036
0.30901699437494756	-0.08162648078601233
0.34029317444164303	-0.07198972714524896
0.37119724891822087	-0.06309548918691124
0.40169542465296965	-0.05494519471421823
0.4317543523384932	-0.04753036667013208
0.46134116297868777	-0.04083373156508432
0.49042350383050815	-0.03483040454175144
0.5189695737812152	-0.029489115334811244
0.546948158122427	-0.024773441490311007
0.5743286626829439	-0.0206430182116934
0.6010811472830251	-0.017054697900840885
0.627176358473537	-0.013963636655912375
0.6525857615241687	-0.011324289467294931
0.6772815716257412	-0.009091300423134186
0.7012367842724889	-0.007220278719568626
0.724425204791089	-0.005668455515435331
0.7468214769841539	-0.004395220552977067
0.7684011108568591	-0.003362540891856947
0.7891405093963938	-0.002535267011494416
0.8090169943749477	-0.0018813338939600937
0.82800883114802	-0.001371866500978118
0.8460952524209355	-0.0009812003219086727
0.8632564809575739	-0.0006868284319285205
0.8794737512064892	-0.00046928681251487593
0.8947293298207636	-0.00031198961124918775
0.9090065350491625	-0.00020102562199748202
0.9222897549773847	-0.00012492661854416131
0.934564464599461	-7.441734201767903e-5
0.9458172417006347	-4.2155987930941195e-5
0.9560357815343578	-2.2473019026077974e-5
0.9652089102773487	-1.1115094304369407e-5
0.9733265972480059	-4.999893036938073e-6
0.9803799658748094	-1.9866567433860195e-6
0.9863613034027224	-6.663949070824234e-7
0.9912640693269753	-1.7491608127650983e-7
0.9950829025450114	-3.1161920350296695e-8
0.9978136272187745	-2.7376485168655992e-9
0.999453257340926	-4.27933662760778e-11
1.0	0.0
